Id,Label,female,body,sexual,face,skin,objectifies,python_pagerank,modularity_class,pageranks,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,chanelofficial,hm,jacquemus,sheinofficial,Degree,Weighted Degree,stat_inf_class,clustering,triangles
paco,paco,0.018427,0.025321,0,0.857143,0.068811,0.142857,0.150029,8,0.00035,2,0.51175,0.522961,10.753229,0,1,0,0,69,0.000236,162,0.802019,1827
pad,pad,0.020981,0.070022,0.014432,1,0.085577,0,0.150024,9,0.000301,3,0.508008,0.517592,13.733443,0,1,0,0,56,0.000198,0,0.692256,1028
page,page,0.045179,0.034873,0,1,0.297953,0.2,0.150034,6,0.000299,3,0.509072,0.518506,6.054806,0,0,0.8,0.2,57,0.000286,186,0.81039,1248
paillette,paillette,0.028234,0.048413,0,1,0.12692,0.2,0.150034,8,0.000255,3,0.507125,0.514508,0.228278,0,1,0,0,45,0.000289,90,0.946089,895
pair,pair,0.024996,0.03843,0.001161,0.921053,0.166625,0.447368,0.150169,7,0.001172,2,0.555598,0.600069,837.58238,0.184211,0.184211,0.131579,0.5,294,0.001427,11,0.398195,17034
palais,palais,0.009751,0.024526,0,0.75,0.103802,0,0.150013,3,0.000485,3,0.518848,0.536555,64.103822,1,0,0,0,109,0.000101,222,0.627553,3626
palm,palm,0.031643,0.037614,0,1,0.301681,0.75,0.150055,0,0.000292,3,0.508185,0.517478,3.997768,0.5,0,0.5,0,55,0.000525,50,0.874214,1251
pam,pam,0.035832,0.009419,0,1,0.336623,0,0.150079,5,0.000222,3,0.505194,0.510966,4.693366,0,0,1,0,35,0.000743,202,0.720143,404
pant,pant,0.03564,0.054329,0.000423,0.934579,0.143743,0.35514,0.150735,4,0.003377,2,0.707909,0.793694,13912.475827,0.051402,0.35514,0.439252,0.154206,859,0.00615,201,0.185126,68062
papi,papi,0.042893,0.056497,0,1,0.044388,0.214286,0.150121,0,0.000265,3,0.508008,0.515993,1.515592,0,0,1,0,49,0.001065,23,0.881206,994
papier,papier,0.038865,0.101578,0,0.666667,0.323953,0.333333,0.150053,2,0.000151,3,0.49075,0.496916,0.027312,0,0,1,0,16,0.000523,126,0.895238,94
par,par,0.045433,0.056575,0,0.945946,0.189371,0.621622,0.150288,4,0.000564,2,0.522564,0.54318,86.337822,0,0,1,0,128,0.002503,17,0.644419,5156
parachute,parachute,0.028253,0.069636,0,1,0.171699,0.5,0.15004,9,0.000486,2,0.519032,0.536669,43.922525,0,1,0,0,109,0.000336,121,0.654552,3782
paris,paris,0.021647,0.0224,0.002899,0.892857,0.305144,0,0.150133,5,0.000936,2,0.543187,0.579507,433.506595,0.571429,0.107143,0.321429,0,234,0.001145,128,0.48816,13194
park,park,0.046835,0.064233,0,1,0.017335,0,0.150054,7,0.000276,3,0.508362,0.516678,2.717322,0,1,0,0,51,0.000455,261,0.863673,1058
part,part,0.028492,0.045958,0.001004,0.787879,0.255292,0.363636,0.150176,5,0.00094,2,0.542985,0.579164,508.833228,0.181818,0.272727,0.515152,0.030303,233,0.001512,55,0.458539,12287
party,party,0.036103,0.048688,0,0.846154,0.116754,0.615385,0.150101,4,0.000584,2,0.523502,0.544894,148.047604,0.076923,0.461538,0.230769,0.230769,133,0.000874,142,0.534004,4617
passionately,passionately,0.006676,0.00713,0.002855,1,0.258281,0.136364,0.150013,5,0.000673,2,0.532287,0.560658,0.841975,0,0,1,0,179,0.000101,124,0.988574,15573
pastel,pastel,0.015167,0.025508,0,1,0.366219,0.25,0.150012,5,0.000405,2,0.51482,0.528787,30.751952,1,0,0,0,86,0.000099,106,0.711204,2539
patent,patent,0.013839,0.034859,0.002605,1,0.522568,0,0.150008,2,0.000447,3,0.517192,0.53347,34.257732,1,0,0,0,100,0.000065,119,0.705834,3424
path,path,0.007327,0.006817,0.002842,1,0.267998,0.4,0.150004,5,0.000618,2,0.529007,0.554832,0.01569,0,0,1,0,162,0.000031,64,0.998214,12857
patrice,patrice,0.014288,0.038495,0,1,0.2947,0,0.150005,2,0.000399,3,0.513913,0.527987,5.679525,1,0,0,0,85,0.000041,106,0.897303,3128
pattern,pattern,0.022106,0.035752,0.000651,0.916667,0.318288,0.083333,0.150062,9,0.000676,2,0.529198,0.555175,174.397747,0.25,0.75,0,0,163,0.000535,113,0.54252,7075
pave,pave,0.01738,0.081566,0,1,0.126479,0,0.150032,9,0.000348,3,0.511212,0.522847,20.019507,0.2,0.8,0,0,70,0.000273,52,0.736999,1729
peak,peak,0.016909,0.013772,0,1,0.164349,0,0.150024,5,0.000359,2,0.512469,0.524332,5.668554,1,0,0,0,73,0.000197,75,0.861502,2202
pearch,pearch,0.05308,0.078239,0,1,0.152237,0.666667,0.150028,6,0.000215,3,0.505019,0.510167,1.039165,0,0,1,0,32,0.000242,138,0.866667,403
pearl,pearl,0.013998,0.036188,0.003075,1,0.217769,0.153846,0.150035,2,0.000831,2,0.537781,0.570254,253.633426,1,0,0,0,207,0.000284,249,0.516031,10896
pearly,pearly,0.012837,0.052238,0,1,0.019481,0.25,0.150022,9,0.00045,2,0.517192,0.533242,18.811848,0,1,0,0,99,0.000174,15,0.788555,3748
pencil,pencil,0.021952,0.067614,0.002363,0.727273,0.143581,0.181818,0.150043,9,0.000552,3,0.522377,0.543066,76.302288,0.090909,0.909091,0,0,128,0.00035,108,0.630171,5042
pendant,pendant,0.020217,0.073662,0.007214,1,0.568515,0.076923,0.150049,9,0.000505,2,0.519957,0.538382,55.862179,0,1,0,0,114,0.000405,15,0.668616,4231
people,people,0.016779,0.019422,0.002159,0.992754,0.26882,0.231884,0.150262,6,0.00196,2,0.606149,0.67512,3350.12827,0.137681,0.137681,0.710145,0.014493,513,0.002157,210,0.317996,41599
perfect,perfect,0.033973,0.036818,0,0.9375,0.223099,0.4375,0.150145,7,0.000862,2,0.538376,0.571282,340.599713,0.1875,0.21875,0,0.59375,210,0.001198,276,0.491397,10681
perfection,perfection,0.026352,0.056268,0,1,0.111746,0.166667,0.150039,8,0.000318,3,0.51014,0.520334,9.212768,0,1,0,0,62,0.000331,90,0.784699,1436
perfectly,perfectly,0.036295,0.057119,0,1,0.2326,0.25,0.150023,9,0.000324,3,0.51014,0.520562,12.868411,0,0.75,0,0.25,63,0.000198,0,0.755685,1429
perform,perform,0.061352,0.057161,0,1,0.385411,0.285714,0.150038,2,0.000336,2,0.511033,0.52159,16.13178,1,0,0,0,65,0.000313,175,0.738095,1488
performance,performance,0.022312,0.015981,0,1,0.371378,0.333333,0.150011,5,0.000456,3,0.517192,0.53347,64.477899,0.666667,0,0,0.333333,100,0.000092,193,0.592661,2875
person,person,0.024478,0.053589,0.004668,1,0.253431,0.25,0.150044,6,0.000552,2,0.52219,0.542495,130.085566,0.25,0.375,0.375,0,126,0.000381,173,0.505806,3920
personality,personality,0.043869,0.04266,0,1,0.112755,0.5,0.150025,2,0.000283,3,0.507655,0.515993,9.869627,0.5,0.5,0,0,50,0.000205,207,0.738946,869
petale,petale,0.015364,0.029619,0,1,0.348548,0,0.150006,2,0.000347,3,0.511212,0.523075,0.021738,1,0,0,0,71,0.000048,189,0.992133,2396
philharmonic,philharmonic,0.027781,0.038735,0,0.923077,0.373707,0.076923,0.150055,8,0.000323,2,0.511033,0.52159,2.224471,0,0,1,0,65,0.000454,169,0.885913,1786
philosophy,philosophy,0.025325,0.02623,0,1,0.197787,0,0.150026,8,0.000361,2,0.512469,0.524332,15.163667,0.166667,0.833333,0,0,73,0.000211,181,0.780908,1996
phone,phone,0.045689,0.04981,0,0.818182,0.303348,0.590909,0.150174,6,0.000929,2,0.541976,0.57745,429.326671,0.227273,0.090909,0.545455,0.136364,228,0.00156,205,0.443725,11382
photo,photo,0.033103,0.04196,0.00083,0.920139,0.192221,0.420139,0.150832,0,0.004138,2,0.773185,0.853324,25352.966786,0.163194,0.309028,0.371528,0.15625,1033,0.006863,31,0.152721,81247
photograph,photograph,0.029494,0.032493,0.001532,0.924528,0.311454,0.283019,0.15017,5,0.001236,2,0.559647,0.60658,878.184428,0.716981,0.075472,0.207547,0,313,0.001407,1,0.407433,19767
photographer,photographer,0.025561,0.032691,0,0.962963,0.213492,0.481481,0.150227,8,0.001014,2,0.546237,0.584647,548.774445,0.092593,0.907407,0,0,249,0.001897,6,0.452658,13864
photography,photography,0.04419,0.046346,0,1,0.147074,0,0.150056,6,0.000196,3,0.50293,0.507882,0.523792,0,0,1,0,28,0.00053,202,0.894587,314
pick,pick,0.026714,0.057846,0.000856,0.411765,0.164543,0.529412,0.150099,4,0.00049,2,0.519032,0.536669,47.580301,0,0.470588,0.352941,0.176471,109,0.000843,275,0.683108,3947
picture,picture,0.036075,0.046432,0.000977,0.913978,0.283911,0.44086,0.150439,4,0.002246,2,0.615352,0.687457,5738.385405,0.075269,0.376344,0.333333,0.215054,549,0.00376,188,0.244132,36590
piece,piece,0.024883,0.047647,0.000258,0.9,0.422597,0.22,0.150141,2,0.001201,2,0.558148,0.604181,747.668478,0.84,0.14,0,0.02,306,0.001176,155,0.406191,18831
pierre,pierre,0.036469,0.059069,0,0.857143,0.221209,0.285714,0.150053,0,0.000319,2,0.510318,0.520219,13.472387,0.285714,0,0.714286,0,61,0.000451,203,0.731073,1294
pillow,pillow,0.032922,0.028779,0.001488,0.8125,0.261689,0.625,0.150116,0,0.000664,2,0.527095,0.551405,212.049399,0.25,0.0625,0.5,0.1875,152,0.000998,168,0.478057,5414
pima,pima,0.019997,0.07457,0,0.5,0.227953,0.5,0.150023,9,0.000179,3,0.50241,0.506626,0,0,1,0,0,24,0.000202,66,0.956522,242
pink,pink,0.036738,0.050005,0.000562,0.901961,0.266476,0.431373,0.150867,4,0.00361,2,0.72085,0.806374,17588.77164,0.163399,0.166667,0.431373,0.238562,896,0.00737,234,0.165361,66155
place,place,0.011446,0.011395,0.002435,0.965517,0.227206,0.137931,0.15004,5,0.000971,2,0.548496,0.588417,322.613,0.034483,0,0.931034,0.034483,260,0.000329,157,0.623268,20824
plaid,plaid,0.02934,0.046033,0.001504,1,0.293418,0.125,0.150038,7,0.001132,2,0.556233,0.601097,752.555318,0.25,0,0.375,0.375,297,0.000321,114,0.452245,19745
plant,plant,0.02547,0.020401,0,1,0.105213,0.666667,0.15002,7,0.000308,3,0.508717,0.518049,14.433328,0,0,0,1,56,0.000171,275,0.709764,1054
platform,platform,0.021396,0.078967,0.001843,0.96875,0.109998,0.3125,0.150092,9,0.000866,2,0.539372,0.572995,239.333289,0,1,0,0,215,0.000751,149,0.528059,12035
play,play,0.029071,0.035283,0,1,0.059425,0.5,0.15004,9,0.000327,2,0.510676,0.520905,8.750127,0.666667,0.333333,0,0,63,0.000346,227,0.832364,1574
playful,playful,0.02764,0.041689,0,1,0.348424,0.142857,0.150046,4,0.000427,2,0.515912,0.530843,45.54426,0.285714,0.142857,0,0.571429,92,0.000391,131,0.612943,2510
pleat,pleat,0.016071,0.07082,0,1,0.533617,0,0.150013,9,0.00021,3,0.498463,0.505826,0,0,1,0,0,32,0.000102,115,0.987097,459
pleated,pleated,0.019714,0.066748,0.004027,1,0.12944,0.2,0.150043,9,0.00024,3,0.50607,0.512908,1.684529,0,1,0,0,41,0.00037,173,0.84359,658
plume,plume,0.027024,0.047823,0,1,0.6127,0.666667,0.150013,2,0.000232,3,0.502238,0.50971,0.025001,1,0,0,0,38,0.000105,164,0.977477,651
pocket,pocket,0.032851,0.060361,0.000417,0.863636,0.139293,0.409091,0.150108,9,0.000825,2,0.536792,0.56854,299.084666,0.136364,0.681818,0.181818,0,202,0.000904,287,0.493731,9924
poem,poem,0.006676,0.00713,0.002855,1,0.258281,0.136364,0.150013,5,0.000673,2,0.532287,0.560658,0.841975,0,0,1,0,179,0.000101,241,0.988574,15573
poetry,poetry,0.01922,0.024538,0,0.666667,0.125449,0.333333,0.150016,0,0.000259,3,0.505895,0.513936,0.506101,0,0,1,0,46,0.000129,179,0.935354,926
point,point,0.029216,0.087179,0,1,0.036675,0.5,0.15005,9,0.000253,3,0.507125,0.514279,3.666449,0,1,0,0,44,0.000444,89,0.803987,726
pole,pole,0.027558,0.019155,0,1,0.060412,0.75,0.150017,2,0.000345,2,0.511392,0.522276,16.183245,0.75,0,0.25,0,67,0.00014,227,0.764103,1639
polo,polo,0.023153,0.116092,0,1,0.158984,0.428571,0.150032,9,0.000363,2,0.512469,0.524332,21.192851,0,1,0,0,73,0.000263,261,0.724961,1853
pop,pop,0.017457,0.033745,0.005708,0.941176,0.38777,0,0.150044,5,0.000669,2,0.529007,0.554832,123.280941,0.705882,0.294118,0,0,162,0.00036,211,0.625932,8062
poplin,poplin,0.019274,0.116217,0.006222,1,0.078458,0.25,0.150026,9,0.000396,2,0.51482,0.528787,11.170986,0,1,0,0,86,0.000213,12,0.802801,2866
portofino,portofino,0.030026,0.022534,0,1,0.2906,0.5,0.150049,0,0.000238,3,0.505544,0.512109,1.091898,0,0,1,0,39,0.000419,75,0.86771,610
portrait,portrait,0.055878,0.048941,0,1,0.220553,0.2,0.150083,2,0.000259,3,0.506773,0.513594,9.940098,0.4,0.4,0.2,0,42,0.000807,207,0.710976,583
pose,pose,0.0325,0.028374,0,1,0.21589,0.294118,0.150113,6,0.000689,2,0.527667,0.552433,291.693932,0,0.470588,0.235294,0.294118,155,0.000977,278,0.444954,5242
positive,positive,0.022477,0.038483,0,1,0.382656,1,0.15002,5,0.00028,3,0.507832,0.516107,0.170634,0,0,1,0,50,0.000162,59,0.971088,1142
possible,possible,0.045244,0.05867,0,1,0.32148,0,0.150018,1,0.000438,3,0.516095,0.531414,31.465785,0,0,0.857143,0.142857,94,0.000148,76,0.740767,3169
poster,poster,0.017372,0.018819,0,1,0.149339,0.3,0.150054,7,0.000733,2,0.53016,0.556888,333.434366,0.3,0,0,0.7,168,0.000448,277,0.425366,5896
pouch,pouch,0.025561,0.03764,0,1,0.306211,0.285714,0.150022,9,0.000423,2,0.51573,0.5305,20.316095,0,1,0,0,91,0.000177,100,0.745568,2986
pour,pour,0.048541,0.069545,0,1,0.558664,0,0.150071,2,0.0002,3,0.503277,0.507882,0.042958,0,0,1,0,27,0.000681,255,0.947692,308
pourchet,pourchet,0.025899,0,0,1,0.477101,0,0.150013,5,0.00034,3,0.508008,0.519877,10.10773,1,0,0,0,66,0.000111,7,0.783173,1629
power,power,0.046308,0.092208,0,1,0.125292,0.181818,0.150145,6,0.000417,3,0.515002,0.529358,46.888237,0.090909,0.909091,0,0,88,0.001375,195,0.675488,2527
prague,prague,0.027781,0.038735,0,0.923077,0.373707,0.076923,0.150055,8,0.000323,2,0.511033,0.52159,2.224471,0,0,1,0,65,0.000454,231,0.885913,1786
pre,pre,0.034839,0.058857,0,1,0.168898,0.416667,0.150058,7,0.0004,2,0.514276,0.527759,25.088854,0,0.583333,0.416667,0,83,0.000477,59,0.75941,2522
precious,precious,0.017963,0.036713,0.001549,0.909091,0.331639,0.181818,0.150028,2,0.000936,2,0.543592,0.580192,405.812052,0.727273,0.272727,0,0,236,0.000229,270,0.461793,12697
preferita,preferita,0.043212,0.039388,0,0.857143,0.249732,0.857143,0.150052,0,0.000271,3,0.507478,0.515193,3.178563,0,0,1,0,47,0.000438,98,0.841546,871
premiere,premiere,0.021248,0.035716,0,0.9,0.482829,0.5,0.15003,2,0.000438,3,0.51646,0.5321,19.308706,1,0,0,0,96,0.000246,48,0.770213,3439
preorder,preorder,0.022477,0.038483,0,1,0.382656,1,0.15002,5,0.00028,3,0.507832,0.516107,0.170634,0,0,1,0,50,0.000162,59,0.971088,1142
present,present,0.010383,0.013809,0.003428,0.952381,0.284002,0.119048,0.150055,5,0.001392,2,0.573281,0.627827,1153.311407,0.357143,0.047619,0.595238,0,375,0.000444,110,0.441571,30800
preview,preview,0.04171,0.076553,0,0.625,0.45726,0.5,0.150074,0,0.000281,2,0.508717,0.517135,6.69767,0,0,0.875,0.125,52,0.000648,196,0.785882,1002
pride,pride,0.023644,0.029341,0,1,0.302588,0.875,0.150066,5,0.000282,3,0.508362,0.516678,0.550641,0,1,0,0,51,0.000568,40,0.951837,1166
print,print,0.024878,0.05618,0.00147,1,0.147424,0.21875,0.150144,9,0.001014,2,0.547057,0.586018,540.622466,0.09375,0.90625,0,0,253,0.001219,93,0.442642,13999
process,process,0.006676,0.00713,0.002855,1,0.258281,0.136364,0.150013,5,0.000673,2,0.532287,0.560658,0.841975,0,0,1,0,179,0.000101,47,0.988574,15573
product,product,0.018187,0.040568,0,1,0.200488,0.2,0.150029,2,0.000333,3,0.511212,0.522161,13.411262,0.6,0,0,0.4,67,0.000245,184,0.734266,1575
production,production,0.027042,0.032567,0,0.973684,0.397863,0.447368,0.150156,6,0.000551,2,0.522377,0.542838,69.446468,0,0,1,0,127,0.0013,88,0.663873,5228
progressive,progressive,0.022477,0.038483,0,1,0.382656,1,0.15002,5,0.00028,3,0.507832,0.516107,0.170634,0,0,1,0,50,0.000162,59,0.971088,1142
project,project,0.035655,0.062632,0,0.916667,0.257716,0.5,0.150131,0,0.000379,2,0.513732,0.526731,28.434925,0.083333,0,0.916667,0,80,0.001206,171,0.704317,2170
prominent,prominent,0.031433,0.070099,0,1,0.239828,0.166667,0.150057,7,0.00042,3,0.51211,0.526616,100.651481,0.333333,0.5,0.166667,0,84,0.000522,7,0.481634,1639
promise,promise,0.018181,0.041688,0,0.666667,0.293187,0.333333,0.150012,2,0.000263,3,0.506949,0.515079,0.05967,1,0,0,0,48,0.000096,206,0.977798,1057
proportion,proportion,0.01412,0.035818,0.004446,1,0.063704,0,0.150035,9,0.000383,3,0.514094,0.527645,13.406106,0.5,0.5,0,0,83,0.000316,221,0.783499,2602
puff,puff,0.019162,0.074795,0.011047,1,0.10709,0,0.150016,9,0.000395,3,0.514638,0.528673,16.441622,0.333333,0.666667,0,0,86,0.000136,249,0.729412,2604
puffer,puffer,0.023194,0.060591,0,1,0.062267,0.25,0.150031,9,0.00028,3,0.506949,0.515307,15.404146,0,0.75,0,0.25,49,0.000268,0,0.632092,713
pull,pull,0.019744,0.115451,0.001549,0.923077,0.169628,0.461538,0.150057,9,0.00042,3,0.515184,0.530158,22.241003,0,1,0,0,91,0.000482,261,0.738826,2959
purienne,purienne,0.038712,0.067614,0,1,0.538133,0.5,0.150029,5,0.000338,2,0.51175,0.522961,6.413817,1,0,0,0,69,0.00024,0,0.804214,1832
purple,purple,0.026547,0.070413,0,0.761905,0.238119,0.261905,0.150195,9,0.001103,2,0.548909,0.589102,934.179645,0.095238,0.619048,0.142857,0.142857,262,0.001657,108,0.372178,12628
purse,purse,0.045141,0.049322,0.000825,0.804598,0.229591,0.37931,0.150484,4,0.001915,2,0.598196,0.664154,3203.827484,0.057471,0.287356,0.517241,0.137931,481,0.004211,198,0.281072,32312
put,put,0.014359,0.014793,0.001847,1,0.233503,0.294118,0.150084,7,0.000862,2,0.541976,0.57745,233.407778,0,0,0.647059,0.352941,228,0.000701,63,0.729328,18708
qual,qual,0.043212,0.039388,0,0.857143,0.249732,0.857143,0.150052,0,0.000271,3,0.507478,0.515193,3.178563,0,0,1,0,47,0.000438,98,0.841546,871
quality,quality,0.021177,0.024027,0,1,0.38183,0.25,0.150017,3,0.000476,2,0.518663,0.535984,40.589922,0.5,0.25,0,0.25,107,0.000144,189,0.703684,3916
quilt,quilt,0.02579,0.06347,0.004143,0.875,0.215807,0.25,0.150034,9,0.000612,2,0.525766,0.549006,105.263149,0.5,0.5,0,0,145,0.000284,66,0.605672,6236
r,r,0.023854,0.029547,0,1,0.340843,0.833333,0.150026,5,0.000261,3,0.507302,0.514622,0.136021,0,1,0,0,45,0.000215,40,0.968288,916
rabanne,rabanne,0.020812,0.030668,0,0.846154,0.269739,0.307692,0.150066,8,0.000411,2,0.51482,0.528787,23.844994,0,1,0,0,86,0.000555,259,0.723529,2583
racket,racket,0.020753,0.015757,0.000706,1,0.136226,0.75,0.150036,4,0.000642,3,0.529967,0.556774,36.029486,0,0,1,0,168,0.000325,204,0.843662,11694
radiance,radiance,0.018966,0.061086,0,1,0.59215,0,0.150011,2,0.000407,3,0.51283,0.527073,33.648035,1,0,0,0,84,0.000089,161,0.651484,2217
radiant,radiant,0.020154,0.062498,0,1,0.426887,0,0.150028,2,0.000437,3,0.515548,0.530843,43.870085,0.714286,0.285714,0,0,93,0.000231,177,0.627568,2627
radical,radical,0.022221,0.025204,0,0.875,0.155119,0.125,0.15004,8,0.000368,2,0.512649,0.524674,15.587006,0,1,0,0,74,0.000332,162,0.765601,2012
raise,raise,0.039024,0.062058,0,0.923077,0.156749,0.461538,0.150101,6,0.000647,2,0.526525,0.550377,177.828955,0,0.230769,0.692308,0.076923,149,0.000878,203,0.499173,5430
raphia,raphia,0.051137,0.061838,0,0.862069,0.376967,0.655172,0.150331,4,0.000361,2,0.51283,0.525017,15.98188,0,0,1,0,75,0.003027,27,0.754535,2038
raw,raw,0.021436,0.013838,0,0.75,0.50487,0.25,0.150014,2,0.000476,3,0.518663,0.536212,49.226778,1,0,0,0,108,0.000114,182,0.638512,3621
ready,ready,0.026606,0.038963,0.000519,0.954545,0.161929,0.318182,0.15019,7,0.001164,2,0.555386,0.599726,849.631902,0.295455,0.204545,0,0.5,293,0.001595,97,0.406393,17266
realism,realism,0.006676,0.00713,0.002855,1,0.258281,0.136364,0.150013,5,0.000673,2,0.532287,0.560658,0.841975,0,0,1,0,179,0.000101,99,0.988574,15573
realize,realize,0.006676,0.00713,0.002855,1,0.258281,0.136364,0.150013,5,0.000673,2,0.532287,0.560658,0.841975,0,0,1,0,179,0.000101,199,0.988574,15573
really,really,0.020789,0.026388,0.007383,1,0.201666,0.428571,0.150034,6,0.000347,2,0.51175,0.522961,19.579274,0,0,0.571429,0.428571,69,0.00028,81,0.753731,1717
rebecca,rebecca,0.011905,0.007517,0,1,0.401362,0,0.150015,5,0.000506,3,0.519772,0.538268,70.82249,1,0,0,0,114,0.000122,195,0.618363,3913
rebellious,rebellious,0.072457,0.040811,0,1,0.199677,0.333333,0.15002,2,0.000219,3,0.503277,0.509024,0.322345,1,0,0,0,32,0.000172,207,0.935484,435
receive,receive,0.006676,0.00713,0.002855,1,0.258281,0.136364,0.150013,5,0.000673,2,0.532287,0.560658,0.841975,0,0,1,0,179,0.000101,213,0.988574,15573
recreate,recreate,0.006676,0.00713,0.002855,1,0.258281,0.136364,0.150013,5,0.000673,2,0.532287,0.560658,0.841975,0,0,1,0,179,0.000101,63,0.988574,15573
rectangular,rectangular,0.021995,0.078646,0,1,0.166184,0,0.150035,9,0.000343,3,0.511212,0.522618,15.769803,0,1,0,0,69,0.000291,257,0.71115,1620
recycle,recycle,0.017019,0.047685,0,0.909091,0.037157,0.181818,0.150034,9,0.000546,2,0.52219,0.542495,63.938477,0,0.909091,0,0.090909,126,0.000274,149,0.668774,5183
red,red,0.03156,0.054133,0.00078,0.870588,0.257403,0.301961,0.150782,4,0.00335,2,0.70178,0.787526,14180.575065,0.145098,0.4,0.341176,0.113725,841,0.006657,258,0.177618,62589
reduce,reduce,0.022493,0.053895,0,1,0.335246,0,0.150011,2,0.000337,3,0.510854,0.521704,18.276211,0.666667,0,0,0.333333,66,0.00009,107,0.720673,1499
reflect,reflect,0.020885,0.01962,0.006327,1,0.18124,0,0.150011,5,0.000434,3,0.514638,0.530272,67.997336,1,0,0,0,93,0.000088,7,0.573817,2402
reflection,reflection,0.033349,0.03923,0.000897,0.75,0.11414,0.25,0.150054,0,0.000629,2,0.526905,0.551062,114.11464,0.125,0.375,0.5,0,151,0.000463,240,0.583803,6524
regram,regram,0.067876,0.084241,0,0.333333,0.306771,1,0.150066,2,0.000162,3,0.499658,0.503427,0.070132,0,0,1,0,18,0.000655,169,0.889706,121
release,release,0.029079,0.054848,0,1,0.560793,0.25,0.150028,3,0.000385,3,0.513371,0.526274,30.863632,0.5,0.5,0,0,79,0.000236,69,0.634699,1906
renaissance,renaissance,0.030538,0.079014,0,1,0.108352,0.666667,0.150108,2,0.000248,3,0.506597,0.513708,1.848891,0,0.833333,0.166667,0,43,0.001125,231,0.87108,750
rendez,rendez,0.021667,0.004401,0,1,0.511874,0,0.150028,5,0.00034,3,0.508008,0.519877,10.10773,1,0,0,0,66,0.000243,7,0.783173,1629
resist,resist,0.025646,0.055427,0,1,0.363909,0,0.150031,4,0.000217,3,0.505194,0.510738,0.707769,0,0,0,1,34,0.000267,202,0.895833,473
resolution,resolution,0.025499,0.019156,0,1,0.175069,0.6,0.150037,6,0.000222,3,0.501719,0.508682,0.528997,0,0,0,1,35,0.00031,159,0.923351,518
rest,rest,0.058972,0.063167,0,0.8,0.170399,0.7,0.15007,0,0.000603,2,0.525198,0.547978,104.958278,0.3,0.1,0.6,0,142,0.000605,219,0.569909,5625
restless,restless,0.027781,0.038735,0,0.923077,0.373707,0.076923,0.150055,8,0.000323,2,0.511033,0.52159,2.224471,0,0,1,0,65,0.000454,231,0.885913,1786
retailer,retailer,0.023789,0.027013,0,0,0.230565,1,0.150024,5,0.000203,3,0.498974,0.505026,0.083031,0,0,1,0,27,0.000202,225,0.947692,308
return,return,0.011685,0.045119,0,1,0.009149,0,0.150011,9,0.000269,3,0.507655,0.515536,0.04379,0,1,0,0,48,0.000093,28,0.983349,1063
reveal,reveal,0.009439,0.014454,0.004305,0.972222,0.313929,0.083333,0.150034,5,0.00107,2,0.554964,0.59904,377.591626,0.361111,0,0.638889,0,291,0.000274,34,0.590526,24746
rhinestone,rhinestone,0.016511,0.054043,0,0.967742,0.198381,0.354839,0.150118,9,0.000937,2,0.542783,0.578821,421.65329,0.064516,0.935484,0,0,232,0.000989,262,0.469866,12482
rhythm,rhythm,0.00734,0.007775,0.002731,1,0.253487,0.130435,0.150016,5,0.000743,2,0.536003,0.567169,63.993341,0.043478,0,0.956522,0,198,0.000125,21,0.862115,16644
rib,rib,0.02351,0.10639,0.003627,0.948718,0.11375,0.307692,0.15013,9,0.00097,2,0.543389,0.579849,475.837783,0,1,0,0,235,0.001067,133,0.445728,12151
